client_id,visitor_id,completed,duration,age,clnt_tenure,last_step,completed_numeric
4275305,897279906_22321705758,yes,3.12,55.0,5 years ,confirm,1
4275669,272993700_69327346016,yes,10.92,29.0,16 years ,confirm,1
4275835,348867195_24677740804,no,,73.0,7 years ,,0
4279555,631399517_70984741999,no,-15991.5,51.0,5 years ,step_1,0
4280389,662508849_93279880997,no,,33.0,16 years ,,0
4280453,276093156_46865812566,yes,3.7,32.5,8 years ,confirm,1
4281035,635632605_94916394239,no,,31.0,8 years ,,0
4281404,187379755_72894957762,no,,57.0,24 years ,,0
4281515,126899027_86368262135,no,-10.98,80.0,6 years ,step_3,0
4282147,915116527_26242415566,no,,47.0,20 years ,,0
4282220,718742260_38015987828,no,0.73,58.0,16 years ,step_1,0
4282258,921685023_16656802102,yes,-1.83,21.5,26 years ,confirm,1
4283579,445835254_7366635636,no,,32.0,6 years ,,0
4284267,837613617_29968042335,yes,3.57,54.5,15 years ,confirm,1
4284358,369957608_67571178387,yes,4.95,57.5,13 years ,confirm,1
4284652,516381704_91946031015,no,0.68,46.0,2 years ,step_1,0
4285041,546253055_19591604407,yes,3.03,29.0,6 years ,confirm,1
4285382,895604553_38954391295,yes,2.33,47.5,8 years ,confirm,1
4285424,295323518_33636205317,yes,3.47,35.0,6 years ,confirm,1
4285520,582853183_69127744234,yes,0.55,44.0,15 years ,confirm,1
4285798,482999999_12208258447,no,-11406.63,49.0,8 years ,step_2,0
4285856,213975382_65455865592,no,,41.0,5 years ,,0
4286204,174963477_35160632189,yes,3058.75,54.0,21 years ,confirm,1
4286400,932278706_66064275401,yes,2.82,67.0,7 years ,confirm,1
4286767,388925492_14638104595,yes,3.38,56.5,11 years ,confirm,1
4286848,764069255_25914656150,no,-0.02,24.0,8 years ,step_1,0
4287473,610208721_35238527966,no,0.47,50.0,9 years ,step_1,0
4287877,814398882_82526663795,yes,9.23,50.5,13 years ,confirm,1
4287944,317339564_73855671581,yes,5.52,22.5,6 years ,confirm,1
4288097,799637473_54815061833,no,-1.13,35.0,16 years ,step_1,0
4288178,941240456_8492473289,no,-1.4,71.0,19 years ,step_1,0
4288230,158658673_38983623817,no,,69.0,11 years ,,0
4289078,581905896_6348536965,no,,24.0,5 years ,,0
4289440,395433897_90825601277,yes,2.25,28.5,9 years ,confirm,1
4291659,352812998_82327260746,yes,3.7,32.5,11 years ,confirm,1
4291714,189128420_58175159787,no,,31.0,10 years ,,0
4292181,915597556_34303462404,yes,1.67,28.0,7 years ,confirm,1
4292987,658227472_73877851617,yes,13.1,73.5,12 years ,confirm,1
4293448,799641875_58180799205,yes,1.93,26.0,4 years ,confirm,1
4293909,14228934_69181398233,yes,-0.6,35.5,11 years ,confirm,1
4296061,220003298_43050848686,yes,7.47,65.5,27 years ,confirm,1
4296522,218513972_77276033073,no,0.6,71.5,9 years ,step_1,0
4296522,982954273_46700444426,yes,11.65,71.5,9 years ,confirm,1
4296623,829969052_41393763101,no,4547.42,52.0,5 years ,step_3,0
4296791,9890079_33254331879,no,,74.0,20 years ,,0
4296854,460751832_55625912152,yes,3.88,60.5,15 years ,confirm,1
4297636,856139396_97705201562,no,,22.0,6 years ,,0
4297664,509394625_45094002877,yes,3.03,36.0,14 years ,confirm,1
4298159,764790331_74805818282,yes,3.13,46.0,17 years ,confirm,1
4298865,399057222_64662418252,no,0.58,24.0,7 years ,step_1,0
4298977,242038640_82084485818,no,,34.5,5 years ,,0
4298977,894707451_74954366518,yes,6.28,34.5,5 years ,confirm,1
4299122,952402510_88726913187,no,,61.0,8 years ,,0
4300134,876349882_35116037569,no,-0.75,51.0,5 years ,step_2,0
4300142,799418823_92582854116,yes,47598.73,48.0,2 years ,confirm,1
4301480,264748889_98681722365,no,,59.5,18 years ,confirm,0
4301480,34476822_33517531853,no,,59.5,18 years ,,0
4301480,395981951_42490812663,yes,-8227.75,59.5,18 years ,confirm,1
4302031,438459389_65706028482,no,2.52,31.0,13 years ,step_3,0
4302393,109392193_65311469208,yes,2.85,65.5,21 years ,confirm,1
4302941,278670659_61731321884,yes,2.7,32.0,8 years ,confirm,1
4303270,696105194_51810129565,yes,1.75,27.0,9 years ,confirm,1
4303935,61675231_15519250429,yes,71845.12,59.5,19 years ,confirm,1
4304328,685504142_9800917498,no,,35.0,6 years ,,0
4304356,645461321_97343549128,yes,5.47,33.5,6 years ,confirm,1
4304366,970457227_68079869821,yes,3.73,25.0,4 years ,confirm,1
4304665,561539201_89956034406,yes,11.25,61.5,7 years ,confirm,1
4304691,131336038_46373788931,no,1.47,29.0,5 years ,step_1,0
4304862,489614667_62139847537,no,-1.45,71.0,27 years ,step_3,0
4305565,848297641_23046102081,no,3.57,38.0,11 years ,step_3,0
4305727,351345039_46761640221,no,0.1,51.5,6 years ,step_1,0
4305727,72634626_40489584688,yes,1.63,51.5,6 years ,confirm,1
4305729,433231541_31742912540,no,7.7,31.0,14 years ,step_2,0
4305948,37620890_35190260861,no,,47.0,4 years ,,0
4305948,424988731_53165269878,no,,47.0,4 years ,,0
4305948,723373459_55776935226,no,,47.0,4 years ,confirm,0
4305948,816552194_93972943045,yes,2.08,47.0,4 years ,confirm,1
4305948,912810142_2959146940,no,,47.0,4 years ,,0
4306172,158048093_80026868104,no,,66.0,15 years ,,0
4306172,452916116_44316186877,no,6.13,66.0,15 years ,step_3,0
4306555,459646120_87096215288,no,,50.0,13 years ,,0
4307042,510741889_38829820089,no,,30.0,8 years ,,0
4307797,137123225_31161332217,yes,5.9,63.5,21 years ,confirm,1
4307797,465762176_57602126174,no,,63.5,21 years ,confirm,0
4308109,32952951_31812038353,yes,5.17,60.5,13 years ,confirm,1
4308154,337763469_96915957826,yes,2.95,44.0,5 years ,confirm,1
4308315,987433052_29122048172,yes,3.95,68.5,9 years ,confirm,1
4308408,473078789_55222786734,yes,3.68,22.5,4 years ,confirm,1
4308598,742586770_17399923034,yes,4.62,70.5,8 years ,confirm,1
4308718,240029735_75714636523,yes,3.12,60.5,14 years ,confirm,1
4308897,903307072_18441566115,yes,1.55,37.0,10 years ,confirm,1
4309097,197311163_85963918949,yes,0.72,26.0,5 years ,confirm,1
4309105,924842485_59455810174,yes,0.97,30.0,17 years ,confirm,1
4311764,535820042_71591616821,yes,8.47,37.5,6 years ,confirm,1
4311765,819335776_17013573800,no,,55.0,4 years ,,0
4311765,971995377_10404593013,no,,55.0,4 years ,,0
4311818,54213691_27093134867,yes,7.22,66.0,28 years ,confirm,1
4312267,523232368_38470371981,yes,4.72,40.5,5 years ,confirm,1
4312503,97482949_87115482798,yes,11.63,62.5,7 years ,confirm,1
4313319,406280913_55595226542,yes,-7305.78,73.5,17 years ,confirm,1
4313487,516660921_56530205586,no,0.18,49.5,6 years ,step_1,0
4313487,889359871_47819627405,yes,5.12,49.5,6 years ,confirm,1
4313597,445255818_61627109997,yes,4.37,23.5,29 years ,confirm,1
4314400,825906696_63235796352,no,-0.9,30.0,5 years ,step_2,0
4314548,190053451_72503250872,yes,3.57,17.5,4 years ,confirm,1
4314775,789846114_56453896027,no,1.97,64.0,9 years ,step_3,0
4314788,161086263_87165784127,no,2.17,88.0,3 years ,step_3,0
4316236,249323471_27345898174,no,1.35,65.5,4 years ,step_2,0
4316236,887358605_90397669236,yes,3.82,65.5,4 years ,confirm,1
4317076,169698643_50089133450,yes,2.77,39.5,23 years ,confirm,1
4317222,309410559_4580431110,no,,34.0,14 years ,,0
4317374,903113810_70973510531,yes,2.7,39.5,9 years ,confirm,1
4317446,270421548_40254163785,yes,4.53,25.0,5 years ,confirm,1
4317522,41541826_3138029315,yes,-1109.33,43.5,5 years ,confirm,1
4317880,192174039_77338585593,no,,62.5,19 years ,,0
4317880,254393087_93226450465,yes,5.25,62.5,19 years ,confirm,1
4318140,851467977_88562458815,yes,3.42,50.0,14 years ,confirm,1
4318822,26981325_28599975598,no,,25.0,5 years ,,0
4318855,288778760_99861171894,no,-33214.98,36.0,11 years ,step_3,0
4319069,598619385_18603830891,no,,24.0,14 years ,,0
4319222,928244005_31401650072,yes,11.18,31.5,5 years ,confirm,1
4319563,50399171_95253410416,no,0.18,34.0,21 years ,step_1,0
4319831,522630457_67841290409,no,,30.0,4 years ,,0
4320138,881180048_46062832378,no,1.85,52.0,8 years ,step_3,0
4320516,608455908_49677307316,yes,5.77,59.5,14 years ,confirm,1
4320662,674175956_42642502143,yes,9.82,60.0,12 years ,confirm,1
4321297,371872485_66350323740,yes,7.22,59.5,7 years ,confirm,1
4322010,70483076_77321171561,yes,8.28,63.5,6 years ,confirm,1
4322431,846552890_22800804407,yes,1.37,33.0,5 years ,confirm,1
4322460,569535028_28181450705,no,-40317.72,37.0,12 years ,step_2,0
4323886,830284769_14018777423,yes,-8284.42,59.5,13 years ,confirm,1
4324676,696849999_77365806232,yes,2.37,45.0,5 years ,confirm,1
4324988,69777434_38177320490,yes,4.68,52.5,18 years ,confirm,1
4325547,734337759_25833695700,no,-1.02,44.0,15 years ,step_3,0
4326386,965595856_96533298399,yes,3.5,61.5,20 years ,confirm,1
4326478,636630799_90096175023,yes,5.43,34.5,6 years ,confirm,1
4326649,684135756_38354582102,no,0.72,41.0,13 years ,step_1,0
4327050,525843108_20669714366,no,-14.12,52.0,23 years ,step_1,0
4327140,838100552_58556578035,yes,5.0,57.5,10 years ,confirm,1
4327419,715708644_45733496608,yes,3.67,28.5,6 years ,confirm,1
4327573,872817888_58702916335,yes,9.12,54.5,13 years ,confirm,1
4327657,932847930_78331792494,yes,8.4,72.5,12 years ,confirm,1
4328620,525810649_26069692537,no,0.37,82.0,16 years ,step_1,0
4328620,742115371_69013518859,no,-0.08,82.0,16 years ,step_1,0
4328620,88261515_89322734491,no,0.88,82.0,16 years ,step_1,0
4328620,985242095_4904050132,no,1.05,82.0,16 years ,step_1,0
4328825,690325846_20974664519,yes,12.05,42.5,5 years ,confirm,1
4329155,513159153_47929182418,no,,40.0,10 years ,,0
4329407,249362460_80323971421,no,,55.5,18 years ,,0
4329407,995391547_82932316621,yes,3.25,55.5,18 years ,confirm,1
4330533,76906559_35171145728,no,0.1,24.0,7 years ,step_1,0
4330733,479263320_3187146949,yes,-0.73,52.5,5 years ,confirm,1
4330745,223211486_68078005168,yes,4.05,30.5,6 years ,confirm,1
4332234,541571563_48988971397,yes,3.32,42.5,11 years ,confirm,1
4332246,558329931_14305079542,yes,5.9,59.5,7 years ,confirm,1
4332256,478326485_1862057606,no,1.6,39.0,4 years ,step_2,0
4332483,982864042_16937745713,yes,6.1,28.5,5 years ,confirm,1
4333518,162192867_83890640806,yes,3.03,32.0,10 years ,confirm,1
4333686,992169511_51972019061,yes,-4471.08,24.5,6 years ,confirm,1
4334858,233040914_11061249417,yes,10.57,58.5,6 years ,confirm,1
4334858,958382763_29655296341,no,-5.47,58.5,6 years ,step_3,0
4335004,371870137_56981518591,yes,5.87,73.5,7 years ,confirm,1
4335091,700862974_30090324706,yes,3.55,38.5,12 years ,confirm,1
4337357,868293702_80163684741,yes,7.63,74.5,20 years ,confirm,1
4337587,700236382_67950159917,yes,2.32,47.5,4 years ,confirm,1
4337769,709444316_87034594669,yes,-4808.17,29.5,5 years ,confirm,1
4338941,42290671_93458447567,no,,54.0,9 years ,,0
4339267,509524877_37222290259,no,,69.0,27 years ,,0
4339321,674477408_28876822181,no,,37.0,12 years ,,0
4339704,811632474_93206388875,yes,11.08,31.0,5 years ,confirm,1
4341256,43793018_27889827984,yes,-2.07,39.5,7 years ,confirm,1
4341826,962909737_17110051216,yes,5.32,75.0,3 years ,confirm,1
4342517,175078023_20887522367,no,0.6,39.0,3 years ,step_2,0
4342700,885229160_81580962302,yes,5.08,22.0,5 years ,confirm,1
4343404,891315630_8888126035,no,,53.0,6 years ,,0
4343607,356825312_64549552606,yes,2.78,48.0,16 years ,confirm,1
4343885,995073470_23896109803,yes,5.15,78.5,20 years ,confirm,1
4344239,2941259_2335533864,yes,-84921.73,92.5,30 years ,confirm,1
4344699,539149084_46438037556,yes,3.0,33.0,10 years ,confirm,1
4345694,683410024_93755830040,yes,36.92,24.0,4 years ,confirm,1
4345698,992138155_63687331991,yes,6.95,67.5,7 years ,confirm,1
4345846,634078848_21549855476,no,,69.0,7 years ,,0
4346589,157886677_4080320651,no,8.27,40.0,4 years ,step_3,0
4347928,882148_7310455986,yes,2.57,31.5,10 years ,confirm,1
4347990,742808834_98268639128,yes,7.48,61.5,20 years ,confirm,1
4349159,187117480_63203450624,yes,1640.25,59.0,14 years ,confirm,1
4349341,479660694_70094315977,yes,10.02,51.0,16 years ,confirm,1
4349736,845735567_89678696429,no,,35.0,7 years ,,0
4350047,350042515_75727473345,no,1.95,58.5,4 years ,step_3,0
4350047,384873450_71315566850,yes,-1589.5,58.5,4 years ,confirm,1
4350140,809515693_80518917080,yes,-1442.17,36.5,13 years ,confirm,1
4350661,399710854_12725778470,no,0.6,38.0,8 years ,step_2,0
4350833,276657270_96340549136,yes,1.72,33.0,10 years ,confirm,1
4351032,713419369_65500517914,no,,63.0,6 years ,,0
4351270,210749427_78138952885,no,,47.0,7 years ,,0
4351762,592128848_59883171807,yes,10.22,61.5,3 years ,confirm,1
4351997,93834355_98375604470,no,2.95,44.0,18 years ,step_3,0
4352617,795359630_2914259345,no,,24.0,8 years ,,0
4352905,101793588_70106524472,no,,57.0,15 years ,,0
4352988,425376970_80363324013,yes,4.62,36.5,7 years ,confirm,1
4353072,578684331_45854613727,no,,62.0,5 years ,,0
4353523,802668414_35163225985,no,1.95,45.0,13 years ,step_2,0
4353847,694889422_26715061336,yes,6.35,28.5,6 years ,confirm,1
4355873,134793543_92964101242,yes,2.38,26.0,23 years ,confirm,1
4357442,447368417_63427147313,yes,3.57,50.5,8 years ,confirm,1
4357479,512254395_86376574817,yes,1.38,37.0,11 years ,confirm,1
4358124,582992278_81323976774,no,0.1,60.0,16 years ,step_1,0
4359068,921401890_87217239607,yes,1.3,30.5,12 years ,confirm,1
4359742,9844348_23988028815,no,,43.0,4 years ,,0
4359763,545535984_79644958551,no,,67.0,10 years ,,0
4359773,391002648_99262649197,no,,46.0,12 years ,,0
4359943,252477778_68957988559,no,,61.0,9 years ,,0
4360774,14066029_6166893185,no,5.05,39.0,6 years ,step_3,0
4360774,53394620_14237634250,no,,39.0,6 years ,,0
4361016,964925717_87671146959,yes,1.93,61.5,4 years ,confirm,1
4361167,856291430_58097972825,yes,3.67,66.5,14 years ,confirm,1
4361726,180354544_81146900745,no,-13.45,63.0,6 years ,step_3,0
4363111,587365919_93473198833,yes,2.75,40.5,5 years ,confirm,1
4363631,68989062_45251267161,yes,4.35,26.5,6 years ,confirm,1
4364113,310548099_10146000416,yes,7.63,67.5,21 years ,confirm,1
4364398,396246465_30869405269,yes,2.9,54.5,6 years ,confirm,1
4364429,891701696_99389403404,yes,4.43,31.5,7 years ,confirm,1
4364845,710610794_466806824,yes,4.52,49.5,8 years ,confirm,1
4364897,26861575_86806194051,yes,5.3,27.0,5 years ,confirm,1
4364897,577225805_53411017233,no,0.45,27.0,5 years ,step_1,0
4364957,112482731_11963810179,yes,1.73,64.0,17 years ,confirm,1
4365588,603281478_48916768416,no,,52.0,4 years ,,0
4365891,326777435_87676695616,yes,1.37,33.0,20 years ,confirm,1
4365929,126099290_31530537466,yes,1.47,22.5,5 years ,confirm,1
4366051,859987872_57142504882,no,,63.0,24 years ,,0
4366078,575450477_23989521772,no,0.5,63.0,18 years ,step_1,0
4366957,556699254_12588268191,yes,3.55,70.5,8 years ,confirm,1
4367007,918957208_11024328862,yes,10.0,59.5,7 years ,confirm,1
4367344,13156042_98317238841,no,4.55,56.5,8 years ,step_2,0
4367344,381442744_4135344715,yes,14.12,56.5,8 years ,confirm,1
4367799,344060501_61610043226,yes,10.55,50.0,6 years ,confirm,1
4369335,454561688_44922383091,yes,16.8,54.5,14 years ,confirm,1
4369542,278433335_9144076801,no,,42.0,6 years ,,0
4369879,983389173_58203807343,yes,5531.67,19.0,6 years ,confirm,1
4370238,586842716_45678567596,no,,66.5,10 years ,,0
4370238,89430944_91604769972,yes,6.65,66.5,10 years ,confirm,1
4370238,972029209_32822602646,no,0.48,66.5,10 years ,step_1,0
4370785,524000628_65287181502,yes,2.17,55.5,13 years ,confirm,1
4370933,570946258_29010448127,no,,23.5,7 years ,confirm,0
4371606,581202319_40601635662,yes,2.78,19.5,2 years ,confirm,1
4372327,16476361_77857568112,yes,8.03,49.5,10 years ,confirm,1
4373203,467292816_96966544397,yes,20.87,61.5,14 years ,confirm,1
4374194,219885970_44592300873,yes,-2847.37,63.5,24 years ,confirm,1
4374496,473908846_61163898014,yes,-4294.82,54.5,18 years ,confirm,1
4374598,968186194_39013921481,no,1.55,27.0,5 years ,step_3,0
4375103,699055673_87033609348,yes,7.03,51.5,18 years ,confirm,1
4375520,782996452_80301544567,no,1.2,35.0,3 years ,step_2,0
4375551,478822029_75387860425,no,,60.0,11 years ,,0
4376203,291863258_16443850391,yes,2.23,51.0,12 years ,confirm,1
4376392,575851617_12848396643,yes,6.9,68.5,3 years ,confirm,1
4377433,446331483_29381172557,no,,40.0,6 years ,,0
4377932,547553897_67768810556,no,2.17,61.0,5 years ,step_3,0
4378428,329288133_96380957258,yes,2.9,53.5,14 years ,confirm,1
4378882,823205855_38360601528,yes,3.62,32.5,7 years ,confirm,1
4378886,967577261_37374134267,yes,24.4,67.5,9 years ,confirm,1
4379554,827023888_64139394907,yes,116.33,45.0,16 years ,confirm,1
4379998,82554055_12310240792,no,,68.0,29 years ,,0
4380529,915486436_3359505631,yes,2.35,38.5,11 years ,confirm,1
4380776,226967860_67705204206,no,,48.0,5 years ,,0
4380776,418377054_42086493142,yes,3.25,48.0,5 years ,confirm,1
4381369,260219172_35883242105,yes,5.3,76.5,12 years ,confirm,1
4382388,152783300_22151311933,yes,3.88,61.5,10 years ,confirm,1
4382517,150506522_28085850558,yes,3.13,50.0,5 years ,confirm,1
4383952,172310062_88576893893,yes,2.05,31.5,9 years ,confirm,1
4384098,131513841_81554055818,yes,-2.62,38.5,14 years ,confirm,1
4384189,683940222_66272505792,yes,30.13,48.5,4 years ,confirm,1
4384422,494366588_22620645341,yes,4.75,54.5,5 years ,confirm,1
4384472,259391652_96843351320,yes,7.72,24.5,22 years ,confirm,1
4385079,315500112_67284789582,yes,3.03,57.0,5 years ,confirm,1
4385232,650935433_81693942413,yes,3.68,37.0,8 years ,confirm,1
4385567,287358226_99856608584,yes,2280.5,56.0,6 years ,confirm,1
4385791,480795992_12811002368,no,,49.0,14 years ,,0
4385896,831284657_3290752794,yes,4.27,65.5,9 years ,confirm,1
4386154,660674466_69862766074,no,0.52,34.0,5 years ,step_2,0
4386445,940755276_60199888546,yes,4.38,43.5,9 years ,confirm,1
4387103,340173035_25681555671,no,-0.95,32.0,10 years ,step_2,0
4387103,530127481_50534630028,no,,32.0,10 years ,,0
4388424,396376370_84826262660,yes,2.33,41.5,12 years ,confirm,1
4389711,739309373_26207028540,yes,4.28,27.5,7 years ,confirm,1
4390066,495130540_10027209772,no,-0.83,28.0,23 years ,step_1,0
4390399,13068454_58764089289,no,0.45,44.0,17 years ,step_2,0
4390568,574766775_59665336841,yes,-4275.63,73.5,18 years ,confirm,1
4391047,955839971_32649991611,no,,60.0,14 years ,,0
4391098,222183850_13219095231,yes,4.07,41.5,11 years ,confirm,1
4392849,394646669_4394235276,yes,3.88,61.5,13 years ,confirm,1
4393716,376005162_28409551966,yes,-21215.2,48.5,12 years ,confirm,1
4393977,979883914_36105266957,yes,9.23,52.0,23 years ,confirm,1
4394027,324446221_8909139232,yes,2.2,61.5,13 years ,confirm,1
4394565,871620903_11854050179,yes,4.45,25.5,5 years ,confirm,1
4394876,98564663_98615462895,yes,4.97,29.5,7 years ,confirm,1
4394984,719222968_95687296791,yes,-8360.27,38.5,7 years ,confirm,1
4395024,984598214_80288783449,yes,3.67,64.0,10 years ,confirm,1
4395041,222158209_89590903589,no,0.45,62.0,8 years ,step_1,0
4395425,993689962_31868523044,yes,3.93,19.5,5 years ,confirm,1
4395578,712080308_58651977001,yes,7.65,54.5,11 years ,confirm,1
4396402,147943212_76497526624,yes,-7073.95,34.5,6 years ,confirm,1
4396444,964736561_23467904385,yes,2.73,48.5,16 years ,confirm,1
4396526,800105755_39661864878,yes,2.83,43.0,16 years ,confirm,1
4396676,19686241_69110628362,yes,1.95,27.5,9 years ,confirm,1
4397575,708041230_16348929624,yes,8.45,65.5,15 years ,confirm,1
4397589,379349906_59619416193,no,,34.0,15 years ,,0
4399507,2418984_27815997319,yes,2.92,41.5,9 years ,confirm,1
4399935,382037758_16300752359,no,,39.0,16 years ,,0
4400466,494413461_10805749200,no,-10.05,48.0,5 years ,step_3,0
4400495,89288723_99772413830,no,,70.0,31 years ,,0
4401076,849130968_2147746465,yes,-5828.13,27.5,19 years ,confirm,1
4401660,472535880_37993336001,yes,3.28,44.5,6 years ,confirm,1
4404464,649561296_15891763795,no,0.28,23.0,5 years ,step_1,0
4404696,328079309_52191191158,no,1.77,64.0,21 years ,step_2,0
4404931,828261927_29115272840,no,,51.0,15 years ,,0
4404939,125505839_75856755266,yes,-4.22,55.5,14 years ,confirm,1
4405304,135560647_10197932870,no,2.6,62.0,13 years ,step_3,0
4405304,822252739_78399574886,no,,62.0,13 years ,confirm,0
4405328,416233708_44721565516,no,0.22,58.5,4 years ,step_1,0
4405328,897982223_32017183474,yes,5.22,58.5,4 years ,confirm,1
4405504,426618876_13038562480,yes,9.87,52.5,15 years ,confirm,1
4405518,838241438_59405204939,yes,-23.0,52.0,19 years ,confirm,1
4405562,497560183_82834144121,yes,3.5,58.5,21 years ,confirm,1
4406423,640441732_17922865083,no,1.57,26.0,6 years ,step_3,0
4406701,682868944_66687579508,yes,-7497.62,58.5,16 years ,confirm,1
